date,open,high,low,close,volume,unadjustedVolume,vwap,change,BACKWARDSchange,changeOverTime,SMA8,SMA10,SMA20,SMA50,EMA8,EMA10,EMA20,EMA50,RSGAIN,RSLOSS,RSI,Target (t + 1)
4/22/15,0.327029733,0.328967166,0.326070538,0.331251537,0.102517321,0.173505676,0.356408554,0.630883647,0.369116353,0.331251537,0.524250056,0.526391693,0.52945527,0.537620665,0.324916965,0.323968132,0.323634212,0.325251295,0.277473118,0.128610753,0.663829155,1
4/23/15,0.334461348,0.33766288,0.336443938,0.337183664,0.134301748,0.217582678,0.366458929,0.606949496,0.393050504,0.337183664,0.525708068,0.527683149,0.530051886,0.538449373,0.328484122,0.327061573,0.325519393,0.326520225,0.276898623,0.128610753,0.663342709,1
4/24/15,0.346884203,0.338840898,0.342657058,0.340629541,0.129426245,0.210821582,0.368785081,0.590994334,0.409005666,0.340629541,0.527765825,0.529003642,0.531433314,0.539137323,0.332058498,0.330251412,0.327575976,0.327890035,0.236026756,0.128610753,0.625035388,1
4/27/15,0.357208408,0.352865454,0.353600085,0.354018617,0.33473946,0.495539342,0.381625922,0.654815753,0.345184247,0.354018616,0.530800762,0.531412112,0.533117066,0.539784471,0.337946684,0.335421228,0.330800299,0.329791457,0.304244362,0.095909455,0.748452449,0
4/28/15,0.369376478,0.360775426,0.34459464,0.342211482,0.420774722,0.614848597,0.377642,0.493087824,0.506912176,0.342211482,0.533070485,0.533181107,0.534580596,0.540125946,0.339785497,0.337393592,0.332515051,0.331102142,0.304244362,0.136908883,0.670739586,0
4/29/15,0.345012564,0.344225864,0.337356312,0.331364576,0.203284136,0.313243889,0.366150534,0.499251277,0.500748723,0.331364576,0.535081688,0.533953479,0.535035063,0.540255872,0.338697703,0.336933449,0.332961794,0.331887234,0.276612188,0.183766026,0.575664981,0
4/30/15,0.329922925,0.323413229,0.316153325,0.311648339,0.280859017,0.420820726,0.346841409,0.442321349,0.557678651,0.311648339,0.533814953,0.533529903,0.535179215,0.540032657,0.333274749,0.332787287,0.331357998,0.331779606,0.261069155,0.268937455,0.463537925,1
5/1/15,0.321981136,0.336035867,0.320257188,0.333116075,0.184199355,0.286778101,0.353387652,0.706670578,0.293329422,0.333116074,0.534869667,0.535273972,0.536120197,0.540052229,0.334040378,0.333499536,0.332093318,0.332614701,0.370447697,0.262836364,0.558970343,0
5/4/15,0.341268078,0.338504151,0.337128218,0.331703692,0.154733389,0.245916222,0.36561858,0.559809346,0.440190654,0.331703692,0.534911048,0.535730739,0.53679689,0.540073052,0.334307999,0.333812242,0.332614763,0.333355302,0.370447697,0.255515091,0.566154954,0
5/5/15,0.333610054,0.326609937,0.322993096,0.315320293,0.148010027,0.236592611,0.350539864,0.463717832,0.536282168,0.315320293,0.532910134,0.535269773,0.536486553,0.539765305,0.330712936,0.330935638,0.331417986,0.333350629,0.35663161,0.32628652,0.493837933,0
5/6/15,0.324590564,0.317074146,0.309199507,0.310857669,0.237569095,0.360788499,0.339564302,0.540228013,0.459771987,0.310857669,0.530185443,0.533770728,0.536286339,0.539099844,0.32688083,0.327728813,0.329880694,0.333151047,0.35663161,0.330679325,0.490411152,1
5/7/15,0.317393205,0.316270491,0.315914312,0.315225894,0.127135302,0.20764462,0.346422954,0.596914298,0.403085702,0.315225894,0.526635173,0.532156728,0.536323032,0.538567908,0.324914335,0.325940239,0.32893469,0.333150257,0.37888863,0.296024779,0.534339748,1
5/8/15,0.328273467,0.324945906,0.32787648,0.328614368,0.172598935,0.270691238,0.356403395,0.654808034,0.345191966,0.328614368,0.525390778,0.531273557,0.536641999,0.538514863,0.326492816,0.327036693,0.329442327,0.3337348,0.365066202,0.296024779,0.524810283,0
5/11/15,0.332318019,0.324607367,0.325100534,0.321239193,0.119674636,0.197298555,0.352432657,0.521539281,0.478460719,0.321239193,0.524464114,0.528864114,0.536591476,0.538217746,0.326008463,0.326523682,0.329150495,0.333974001,0.365066202,0.311042909,0.512109546,0
5/12/15,0.322121207,0.320777169,0.320493167,0.318657942,0.143657763,0.230557116,0.34958487,0.55230676,0.44769324,0.318657942,0.525105625,0.527132818,0.53649953,0.538045404,0.325032537,0.325610419,0.32862357,0.334090976,0.315845245,0.322193299,0.466029406,1
5/13/15,0.32525409,0.322523596,0.32650246,0.319480479,0.090924678,0.157429599,0.352843661,0.5741546,0.4258454,0.319480479,0.52385771,0.526259281,0.536546856,0.53783272,0.324464426,0.32502047,0.328230599,0.334239323,0.289813557,0.322193299,0.444238523,1
5/14/15,0.332431525,0.332437929,0.333885772,0.336159101,0.132079586,0.214501099,0.362350617,0.6759305,0.3240695,0.336159101,0.524265464,0.528060938,0.537089157,0.537843437,0.327894307,0.327726684,0.329573682,0.33511099,0.357233554,0.322193299,0.497506851,0
5/15/15,0.34188753,0.335479996,0.339895672,0.335138145,0.104684982,0.176511677,0.364687661,0.562320307,0.437679693,0.335138145,0.526079174,0.528209569,0.537717394,0.537907393,0.330324989,0.329745656,0.330684873,0.335903842,0.289015948,0.326604493,0.440121422,1
5/18/15,0.337957088,0.342408983,0.340754055,0.343193356,0.154320791,0.245344053,0.371415043,0.620582923,0.379417077,0.343193356,0.529038503,0.529054114,0.538915399,0.538267511,0.334085442,0.332937672,0.332510617,0.33701775,0.330060473,0.275599299,0.517289338,0
5/19/15,0.35111592,0.34330996,0.348080345,0.342512718,0.129846577,0.211404477,0.373268857,0.564505303,0.435494697,0.342512718,0.531535765,0.531052885,0.539518684,0.538601771,0.336852238,0.335419186,0.33409316,0.33805822,0.330060473,0.231682831,0.561700452,0
5/20/15,0.347185477,0.343873593,0.346363577,0.342456199,0.097819702,0.166991261,0.372566082,0.568510544,0.431489456,0.342456199,0.532802555,0.533375526,0.54025811,0.538890219,0.338991069,0.33743871,0.335519229,0.339055417,0.330060473,0.14675652,0.673521781,1
5/21/15,0.347583955,0.347535418,0.349168035,0.350000932,0.110646542,0.184778861,0.377607606,0.617302438,0.382697562,0.350000932,0.535434801,0.535931655,0.540922572,0.539508947,0.342406025,0.340533577,0.337577873,0.34034334,0.259122496,0.14675652,0.615550563,1
5/22/15,0.356299757,0.355083566,0.358154069,0.356524709,0.133616709,0.216632701,0.385422972,0.610749186,0.389250814,0.356524709,0.538900329,0.537983197,0.541608001,0.540412914,0.34657652,0.344313065,0.340104867,0.341865955,0.29236127,0.140655429,0.655040597,0
5/26/15,0.361996182,0.354745625,0.34510421,0.339959727,0.231916435,0.352949683,0.374050737,0.462548435,0.537451565,0.339959727,0.540774568,0.539359244,0.541584263,0.540888605,0.345974873,0.344238203,0.34070414,0.342604691,0.29236127,0.141442441,0.65371644,1
5/27/15,0.349122322,0.351084397,0.350426796,0.353716779,0.134545892,0.217921244,0.380265656,0.657177702,0.342822298,0.353716779,0.542381429,0.541936234,0.541573566,0.541638739,0.348700463,0.346807255,0.342647421,0.343915872,0.362453726,0.122162961,0.734678504,0
5/28/15,0.357780767,0.34933797,0.356436695,0.352213605,0.075413391,0.135919347,0.380331004,0.559225304,0.440774696,0.352213605,0.543944158,0.544342273,0.541928033,0.542253443,0.350471422,0.348621806,0.344252538,0.34510992,0.340196706,0.128657117,0.710026201,0
5/29/15,0.35419205,0.346520998,0.349568412,0.343704435,0.154326799,0.245352383,0.375377183,0.514256603,0.485743397,0.343704435,0.543990931,0.54489689,0.542365347,0.542568626,0.349873531,0.348479512,0.344838174,0.345885148,0.271985228,0.165415559,0.597871348,1
6/1/15,0.354021187,0.346183057,0.350426796,0.345150489,0.080815571,0.143410811,0.375258525,0.578160072,0.421839928,0.345150489,0.544232338,0.545632845,0.543552633,0.542786026,0.349744189,0.348639571,0.345515307,0.346693192,0.279355658,0.133558416,0.656526048,0
6/2/15,0.346387917,0.342042979,0.346248924,0.3418886,0.086904403,0.151854489,0.372005466,0.547937154,0.452062846,0.3418886,0.544180391,0.545536939,0.543863523,0.543036544,0.348886381,0.348146865,0.345795746,0.347326948,0.279355658,0.136499195,0.651354816,1
6/3/15,0.350945057,0.343648498,0.349568412,0.342796518,0.076393323,0.137278265,0.37385928,0.574700858,0.425299142,0.342796517,0.543521051,0.5455578,0.544256643,0.543433289,0.348429959,0.347917333,0.346141943,0.347975543,0.279789263,0.136499195,0.65172408,0
6/4/15,0.344792797,0.341620254,0.343902473,0.338484812,0.105633002,0.177826341,0.369711988,0.541200773,0.458799227,0.338484812,0.541870058,0.545265884,0.545077574,0.543657363,0.347074053,0.34690515,0.346016044,0.348410208,0.194811351,0.155124,0.529471153,0
6/5/15,0.344336963,0.336606665,0.340754055,0.334457507,0.094576674,0.162493997,0.365594504,0.543021366,0.456978634,0.334457507,0.5413665,0.544123369,0.545913931,0.543865367,0.345084568,0.345306992,0.345491977,0.348651766,0.194811351,0.168112338,0.508837314,0
6/8/15,0.340919108,0.333902539,0.331997328,0.329635324,0.161337883,0.255074992,0.361166332,0.537923646,0.462076354,0.329635324,0.53916259,0.542146873,0.546424588,0.544277962,0.342417777,0.343077422,0.344526708,0.34867304,0.153766826,0.188942675,0.419201985,0
6/9/15,0.328386973,0.327537185,0.325072022,0.327479772,0.174655024,0.273542516,0.354801228,0.555037783,0.444962217,0.327479772,0.536898975,0.541229537,0.546384379,0.544587153,0.339843221,0.340841093,0.343433837,0.348599246,0.153766826,0.195314389,0.411000753,1
6/10/15,0.335336792,0.334635143,0.337835551,0.335762263,0.108128059,0.181286358,0.365496483,0.622037915,0.377962085,0.335762263,0.536172115,0.539909796,0.546899064,0.545100908,0.33976347,0.340594956,0.343288577,0.348890431,0.195966283,0.195069273,0.472268134,0
6/11/15,0.342514227,0.339366916,0.34141225,0.334116587,0.09365282,0.161212845,0.367600223,0.55831495,0.44168505,0.334116587,0.535162304,0.53857958,0.547446905,0.545330541,0.339319418,0.340078924,0.342989548,0.349098253,0.157525718,0.202176104,0.408445676,0
6/12/15,0.336846179,0.328945074,0.333600049,0.326061376,0.09950876,0.16933356,0.358936482,0.517166587,0.482833413,0.326061376,0.533713812,0.537282732,0.547680126,0.545602998,0.337104122,0.338116585,0.341898618,0.348945776,0.124286944,0.236976104,0.316031677,0
6/15/15,0.324969118,0.322804816,0.325587053,0.324642981,0.127323473,0.207905567,0.353328037,0.559771369,0.440228631,0.324642981,0.532052419,0.535775333,0.547272005,0.545869534,0.335051851,0.336239841,0.340767129,0.34873727,0.124286944,0.171544312,0.390704341,1
6/16/15,0.330267065,0.326241546,0.329364547,0.328500728,0.078392828,0.140051076,0.35666364,0.593635665,0.406364335,0.328500728,0.531138686,0.534791262,0.547036781,0.54610382,0.33435117,0.335441913,0.340136293,0.34870559,0.07384902,0.171544312,0.274546802,0
6/17/15,0.334197507,0.326410516,0.331482298,0.326798533,0.083969085,0.147783941,0.357284444,0.557950854,0.442049146,0.326798533,0.530437745,0.533615334,0.546455762,0.54614394,0.333411051,0.334463609,0.339392177,0.348600738,0.07384902,0.172402026,0.273544815,1
6/18/15,0.33140635,0.328832825,0.334229733,0.330089283,0.093716782,0.161301543,0.360898062,0.589994404,0.410005596,0.330089282,0.53047929,0.532998223,0.546015487,0.546344179,0.333443757,0.334292358,0.339054074,0.348643859,0.090613217,0.135643584,0.37125528,0
6/19/15,0.334140755,0.326072575,0.329536224,0.322827748,0.169334905,0.26616485,0.356029079,0.522264847,0.477735153,0.322827747,0.530053542,0.532143381,0.545319872,0.546471517,0.331783515,0.332763862,0.338008623,0.348367837,0.083242787,0.167012416,0.304998587,1
6/22/15,0.33288736,0.327424339,0.333428372,0.328557247,0.088360079,0.153873145,0.358633245,0.605652045,0.394347955,0.328557247,0.529394146,0.532064137,0.544559927,0.546603366,0.331822251,0.332608737,0.337646258,0.348353116,0.11243559,0.152921247,0.394269843,0
6/23/15,0.332830607,0.324889184,0.332278805,0.325267099,0.073594585,0.133397121,0.35660861,0.547755106,0.452244894,0.325267099,0.52858425,0.531901496,0.543452185,0.546641731,0.33108861,0.33185275,0.336983319,0.348195137,0.107810989,0.167134935,0.363002708,1
6/24/15,0.33129224,0.337226423,0.333657072,0.331394038,0.171543447,0.269227542,0.365020705,0.608201985,0.391798015,0.331394038,0.52907229,0.53158041,0.543148624,0.546791247,0.331940297,0.332405666,0.337007514,0.348311203,0.139027865,0.14851013,0.454329092,0
6/25/15,0.340691492,0.333846415,0.335831847,0.327933129,0.080131444,0.142462099,0.362282403,0.546662782,0.453337218,0.327933129,0.529373401,0.531125897,0.542234875,0.546935551,0.331799311,0.332196338,0.336676929,0.348271418,0.139027865,0.146059429,0.45854764,0
6/26/15,0.333912535,0.327029677,0.330165908,0.323678544,0.127628516,0.208328584,0.355522347,0.541564907,0.458435093,0.323678544,0.528932079,0.530950748,0.541223617,0.546977152,0.330702004,0.331211606,0.335944522,0.348047196,0.139027865,0.143608831,0.462845079,0
6/29/15,0.321323647,0.318467109,0.318547093,0.311084949,0.147579302,0.235995303,0.346917648,0.488035877,0.511964123,0.311084949,0.527493988,0.529954169,0.540067612,0.546883889,0.326925088,0.327998061,0.333999279,0.347281213,0.139027865,0.188701636,0.394767791,1
